HJ,13.5,12.1,11.2,10.9,10.7,10.8,10.8,10.8,10.4,10.3,10.1,10.0,10.6,11.3,12.0
HJ,13.0,11.8,11.5,11.7,11.0,10.9,10.8,10.7,10.5,10.4,10.3,10.0,10.7,11.2,11.3
HJ,12.8,11.6,11.2,11.2,10.3,10.5,10.6,10.9,11.4,11.5,11.6,11.7,12.6,13.5,13.7
HJ,12.5,11.0,10.8,10.8,10.3,10.3,10.4,10.3,10.1,9.9,9.7,9.5,10.2,10.9,11.7
HJ,12.5,11.0,10.4,10.4,9.7,10.0,9.5,9.6,9.6,9.7,9.7,9.7,10.2,10.7,10.9
HJ,12.3,10.9,10.8,10.5,9.7,10.0,10.4,10.3,10.0,10.0,9.9,9.7,NaN,10.8,11.5
HJ,12.3,10.8,10.4,10.0,9.7,10.0,10.0,10.3,10.5,10.4,10.4,10.3,10.8,11.1,11.8
HJ,12.3,10.7,10.3,10.3,8.9,9.2,9.2,9.8,9.9,9.8,9.9,9.8,10.4,10.9,11.7
HJ,12.2,10.6,10.5,10.6,10.0,10.2,10.1,10.1,9.8,9.7,9.4,9.3,9.9,10.3,10.6
HJ,12.0,11.0,10.5,10.3,10.0,10.1,10.1,10.1,10.0,9.9,9.9,10.0,10.5,11.0,11.5
HJ,12.0,10.9,10.5,10.5,9.9,10.1,10.2,10.4,10.4,10.2,10.0,9.6,10.0,10.5,11.1
HJ,12.0,10.5,10.0,10.0,9.5,9.6,9.8,9.7,9.5,9.5,9.5,9.3,10.0,10.5,11.0
HJ,12.0,10.1,9.8,10.1,9.2,9.7,10.1,8.9,9.3,9.5,9.6,9.9,10.1,10.7,11.1
HJ,12.0,NaN,10.3,10.3,9.6,9.5,9.0,10.3,10.1,10.0,10.0,10.0,10.5,11.0,11.5
HJ,11.8,10.5,9.9,10.1,9.5,9.7,9.9,10.1,9.9,9.7,9.5,9.3,9.9,10.4,11.0
HJ,11.8,10.1,9.7,9.7,9.0,9.2,9.3,9.3,9.4,9.5,9.6,9.5,10.3,10.9,11.3
HJ,11.8,10.1,9.9,10.0,9.4,9.6,9.7,10.0,10.1,10.1,10.1,9.0,9.9,10.4,10.7
HJ,11.8,10.0,9.8,9.9,9.2,9.3,9.2,9.5,9.6,9.6,9.4,9.5,9.9,10.3,10.3
HJ,11.7,10.5,10.1,10.1,9.3,9.6,9.7,9.9,9.0,8.8,8.7,8.6,9.4,9.6,10.1
HJ,11.7,10.3,10.0,9.7,9.1,9.4,9.6,9.7,9.5,9.4,9.4,9.3,9.9,10.4,10.9
HJ,11.7,NaN,10.2,10.3,9.6,9.9,9.9,10.0,9.7,9.6,9.5,9.2,10.0,10.2,11.0
HJ,11.6,10.4,9.8,10.0,9.3,9.6,9.7,9.8,9.9,9.9,9.9,10.0,10.8,11.2,11.6
HJ,11.6,10.2,9.5,9.5,9.0,9.2,9.2,9.4,9.4,9.2,9.0,8.9,9.7,10.5,11.0
HJ,11.5,10.6,9.9,9.9,9.2,9.4,9.6,9.9,9.0,9.0,9.0,8.9,9.6,10.0,10.6
HJ,11.5,10.5,10.0,10.0,9.5,9.5,9.5,9.5,9.7,9.8,10.0,10.0,10.7,11.5,11.5
HJ,11.5,NaN,10.0,10.1,9.4,9.6,9.7,9.8,9.8,9.6,9.6,9.6,10.0,9.8,11.2
HJ,11.2,NaN,9.6,9.7,8.6,8.8,9.1,9.2,9.0,9.0,9.3,9.4,9.9,10.2,10.8
HJ,11.0,9.8,9.4,9.3,8.6,8.8,9.0,9.1,9.2,9.2,9.2,9.2,9.7,10.2,10.9
HJ,11.0,9.6,9.5,9.4,9.1,9.3,9.4,9.5,9.4,9.4,9.6,9.6,9.6,10.2,10.8
HJ,10.8,9.4,9.1,9.2,8.8,9.1,9.3,9.5,9.3,9.2,9.1,9.1,9.8,10.3,10.8
HJ,10.8,9.3,8.5,8.5,8.0,8.2,8.7,8.9,9.0,9.1,9.1,9.0,10.0,10.4,10.7
HJ,10.8,9.1,8.7,8.6,8.2,8.6,9.0,9.0,9.1,9.3,9.4,9.1,10.3,10.5,10.5
HJ,10.8,9.0,8.5,8.5,8.0,8.3,8.4,8.6,8.9,9.0,9.1,9.0,9.9,10.8,11.3
HJ,10.7,9.7,9.2,9.2,8.9,9.0,9.0,9.0,8.8,8.8,8.7,8.5,9.5,9.8,10.1
HJ,10.6,9.1,8.6,8.7,8.2,8.4,8.6,8.6,8.7,8.8,8.8,8.8,9.5,10.1,11.1
HJ,10.6,NaN,8.9,8.7,8.5,8.6,8.6,8.6,8.6,8.3,7.9,8.0,9.1,9.8,10.1
HJ,10.5,8.9,8.8,8.8,7.8,8.2,8.4,8.5,8.5,8.5,8.5,8.5,9.8,9.9,10.1
HJ,10.5,NaN,8.5,8.5,7.7,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.7,9.0,9.5
HJ,10.3,9.3,9.0,9.0,7.8,8.1,8.7,8.8,9.0,9.1,9.1,9.1,9.3,9.9,10.3
HJ,10.3,NaN,8.4,8.2,7.6,7.9,8.1,8.2,8.3,NaN,8.4,8.4,9.2,9.4,9.7
HJ,10.3,NaN,8.5,8.6,8.1,8.2,8.3,8.3,8.3,8.5,8.5,8.6,10.0,10.3,10.6
HJ,10.3,NaN,8.6,8.6,7.8,8.0,8.1,8.8,8.8,8.6,8.7,8.8,9.5,NaN,NaN
HJ,10.2,9.0,8.6,8.6,8.4,8.6,8.9,9.0,9.1,9.2,9.2,9.1,9.8,10.2,10.6
HJ,10.1,8.8,8.3,8.2,7.6,7.8,7.9,8.5,8.5,8.6,8.6,8.4,9.1,9.6,9.8
HJ,10.0,8.8,8.3,8.3,8.0,8.1,8.2,8.3,8.3,8.4,8.4,8.4,9.0,9.5,10.0
HJ,9.8,8.8,8.3,8.8,7.6,7.9,8.2,8.5,8.6,8.7,8.8,8.8,9.0,9.7,10.3
HJ,9.5,7.8,7.5,7.4,6.8,7.1,7.6,7.1,7.1,7.3,7.5,7.5,8.5,8.8,9.2
HJ,9.3,7.4,7.0,6.9,6.0,6.3,6.6,6.9,7.4,7.5,7.7,7.8,8.6,8.9,9.9
HJ,9.0,7.7,7.5,7.4,6.7,6.9,7.9,7.9,8.0,8.1,8.2,8.2,9.2,9.4,9.8
